program_id,cpu_id,gpu_id,ram,dx,storage,os,spec_class
6509,390,1057.0,4.0,Version 10,3.5,Windows XP SP3/Vista with SP2/7/8/8.1/10 x86 or x64,1
6510,113,1103.0,4,,7,Windows 7 64-bit,0
6510,302,1153.0,8,,7,Windows 10 64-bit,1
6511,287,1102.0,4,,0.5,Windows 7 64bit,0
6512,424,1065.0,4,Version 11,16,"Win 7, 8, 10, 64-bit",0
6512,320,102.0,8,Version 11,16,"Win 7, 8, 10, 64-bit",1
6513,316,1072.0,2,Version 9.0c,0.5,Windows 7,0
6514,254,200.0,2,Version 10,1,Windows 10/8.1/7,0
6514,183,200.0,4,Version 10,1,Windows 10/8.1/7,1
6515,158,1153.0,8,,2,"Windows 10, 64-bit",0
6515,218,1098.0,24,,2,"Windows 10, 64-bit",1
6516,400,,2,9.0c,12,Windows XP (Service Pack 2),0
6516,424,,2,9.0c,20,Windows Vista 64-bit,1
6517,400,1173.0,0.5,DirectX® 9.0c ,11,Windows® XP ,0
6517,400,200.0,1,DirectX® 9.0c ,15,Windows® XP / Vista ,1
6518,361,1106.0,2,,6,Windows 7 / Windows 8 / Windows 10,0
6519,400,1173.0,1,The latest version of DirectX 9.0c,6,Windows XP SP2 or Windows Vista,0
6520,219,1114.0,8,Version 12,45,"Windows 10/11, 64-bit",0
6520,106,73.0,16,Version 12,45,"Windows 10/11, 64-bit",1
6522,400,1103.0,0.25,DirectX 9.0b,4,Windows 2000/XP,0
6522,400,1236.0,0.5,DirectX 9.0b,4,Windows 2000/XP,1
6523,400,1173.0,0.5,DirectX 9.0c or above,6,Microsoft® Windows® XP,0
6523,400,123.0,1,"DirectX 9.0c or above
",6,Microsoft® Windows® XP,1
6524,400,1173.0,0.5,DirectX 9.0c or above,3,Microsoft® Windows® XP ,0
6524,400,123.0,1,DirectX 9.0c or above,3,Microsoft® Windows® XP ,1
6525,400,1103.0,0.25,DirectX 8.1,2.0,"Windows XP, ME, 2000, or 98. Windows 95 and NT are not supported",0
6525,400,558.0,0.25,DirectX 8.1,2.0,"Windows XP, ME, 2000, or 98. Windows 95 and NT are not supported",1
6526,361,200.0,2,DirectX 9.0c,10,"Windows XP, Windows Vista or Windows 7",0
6526,250,123.0,4,DirectX 9.0c,10,"Windows XP, Windows Vista or Windows 7",1
6527,400,,1,Version 9.0,0.25,Windows XP SP3+ or higher,0
6528,400,1103.0,0.5,DirectX9.0C,1.2,Windows XP(SP2) or Vista,0
6528,400,1103.0,1,DirectX9.0C,1.2,Windows XP(SP2) or Vista,1
6529,150,1065.0,4,Version 11,8,Windows 10,0
6529,120,1135.0,8,Version 11,8,Windows 10,1
6531,216,1135.0,8,,,Windows 7/8/8.1/10 (64 bit),0
6531,216,1114.0,8,,,Windows 7/8/8.1/10 (64 bit),1
6532,114,1153.0,8,Version 11,5,"Windows 10, 64-bit",0
6532,264,1225.0,8,Version 11,5,"Windows 10, 64-bit",1
6533,400,200.0,2,Version 9.0c,2,"Windows XP, Vista, Windows 7, Windows 8",0
6533,361,1097.0,4,Version 9.0c,2,"Windows XP, Vista, Windows 7, Windows 8",1
6534,375,1103.0,0.5,Latest DirectX 9.0 update,,Microsoft Windows XP SP2,0
6534,375,1103.0,1,Latest DirectX 9.0 update,,Microsoft Windows XP SP2,1
6535,400,,0.25,,0.15,Window ME/2000/XP/Vista,0
6536,400,1173.0,0.5,"DirectX® version 9.0c (included) or higher
",6,Windows® 2000 / XP,0
6536,400,200.0,1,DirectX® version 9.0c (included) or higher,6,Windows® 2000 / XP,1
6537,400,,0.5,DirectX® 9.0c,0.3,Microsoft® Windows® XP/Vista,0
6538,67,94.0,8,Version 11,55,Windows 10 (64bit version only),0
6538,170,558.0,16,Version 12,55,Windows 10 (64bit version only),1
6539,369,1106.0,2,,1.2,Windows 7 Service Pack 1 or newer (64-bit),0
6540,162,,2,,2.5,"Windows 7, 8.1, 10",0
6541,400,1102.0,2,Version 9.0c,0.6,Windows XP SP3,0
6542,424,,0.5,Version 9.0,0.1,Windows 7,0
6543,114,1079.0,2,,,(Windows 7),0
6544,400,1185.0,0.75,DirectX® 9.0c,0.5,Windows® XP (Service Pack 1 or higher) / Vista / 7,0
6544,361,200.0,1.5,DirectX® 9.0c,0.5,Windows® XP (Service Pack 1 or higher) / Vista / 7,1
6545,285,1097.0,4,Version 11,6,Windows 7 / 8.1 / 10 (64-bit OS),0
6545,281,990.0,8,Version 11,6,Windows 10 (64-bit OS),1
6546,400,1103.0,1,,0.6,Windows XP and up,0
6547,400,1153.0,4,Version 11,0.5,Windows 7 SP1 or later,0
6547,198,200.0,8,Version 11,0.6,Windows®8 or Windows®10,1
6548,281,1004.0,8,Version 11,2,Windows 7 / 8.1 / 10,0
6549,400,1173.0,2,DirectX® 9.0 ,8,"Microsoft Windows XP SP2, Vista SP1 or 7 ",0
6550,424,421.0,4,Version 11,7,Windows 7+,0
6550,320,896.0,4,Version 11,7,Windows 7+,1
6551,422,421.0,1.46484375,Version 9.0c,2,Windows 7+,0
6551,123,1004.0,1.953125,Version 9.0c,2,Windows 7+,1
6552,287,421.0,4,9.0c,3,Windows Vista / Windows 7 / 8,0
6552,285,1079.0,4,9.0c,3,Windows 7 / 8 - 64-bit,1
6553,114,1007.0,8,Version 10,8,"Windows 7, 8.1, 10",0
6554,169,1102.0,4,,40,Windows 7 (SP1) 64bit,0
6554,192,872.0,8,,40,Windows 10 64bit,1
6556,158,1102.0,8,Version 11,40,"Windows 10, 64-bit",0
6556,22,990.0,16,Version 12,40,"WIndows 10, 64-bit",1
6557,242,1004.0,8,Version 11,18,Windows 7/8/10 64-bit,0
6557,162,1098.0,16,Version 12,18,Windows 10 64-bit,1
6558,114,1106.0,4,Version 11,4,Windows 7 64 Bit/ Windows 8 64 Bit/ Windows 10 64 Bit,0
6558,114,108.0,8,Version 11,4,Windows 7 64 Bit/ Windows 8 64 Bit/ Windows 10 64 Bit,1
6559,400,1153.0,4,Version 11,1,"Windows 7, 8 or 8.1, 10 – 32/64 bit version",0
6559,320,1079.0,8,Version 11,1,"Windows 7, 8 or 8.1, 10 – 32/64 bit version",1
6560,182,1173.0,1,DirectX® 9.0c,0.5,Microsoft® Windows® XP/Vista,0
6561,299,1007.0,6,Version 9.0c,15,"Windows 10, 64-bit",0
6561,73,990.0,8,Version 11,15,"Windows 10, 64-bit",1
6562,162,421.0,4,,4,Windows 7/8/10 (64-bit OS required),0
6562,114,1007.0,8,,4,Windows 7/8/10 (64-bit OS required),1
6563,400,200.0,2,Version 9.0c,7,Windows 7,0
6564,162,1103.0,1.0,Version 9.0c,0.12,Windows 7/Vista/8,0
6564,114,1182.0,2.0,Version 9.0c,0.12,Windows 7/Vista/8,1
6565,287,1153.0,4,,4,Windows 7 - 64 bit,0
6565,82,1112.0,8,,,Windows 10 - 64 bit,1
6566,361,,4,,3,Windows 7 - 64-bit,0
6566,375,1106.0,4,,3,Windows 7 or more - 64-bit,1
6568,400,200.0,0.5,9.0c,1,Windows 8 / 7 SP1 / Vista SP2,0
6568,182,1103.0,1,9.0c,1,:Windows 8 / 7 SP1 / Vista SP2,1
6569,400,200.0,1,Version 9.0c,1,Windows 10 / 8.x / 7,0
6569,182,1103.0,1,Version 9.0c,1,Windows 10 / 8.x / 7,1
6570,400,1173.0,0.5,,0.1,"Windows XP / Vista / 7 / 7 , 32 or 64-bit ",0
6570,400,1127.0,0.5,,,"Windows XP / Vista / 7 / 7 , 32 or 64-bit ",1
6571,401,,2,Version 10,1,"Windows XP, 64-bit",0
6571,401,,4,Version 11,1,"Windows XP, Vista, 7, 8, 10, 64-bit",1
6572,400,1173.0,0.125,DirectX 8.1,2,Windows 98(se)/ME/2000/XP (only),0
6572,400,1173.0,0.25,DirectX 8.1,,Windows XP ,1
6573,186,107.0,8,,50,Windows 10 64-bit,0
6573,274,1245.0,16,,50,Windows 10 64-bit,1
6574,114,911.0,8,Version 11,40,Windows® 7 SP1 / Windows® 8.1 / Windows® 10 64-bit,0
6574,114,872.0,16,Version 11,40,Windows® 7 SP1 / Windows® 8.1 / Windows® 10 64-bit,1
6576,369,,2,,2,Windows 10,0
6577,400,,4,,0.9,"Windows 10, 64-bit",0
6578,174,1007.0,6,Version 11,25,"Windows 7, 8, 8.1, 10, 64-bit",0
6578,180,1004.0,8,Version 11,25,"Windows 7, 8, 8.1, 10, 64-bit",1
6579,182,1173.0,2,9.0c,,Windows XP SP3/Vista/7/8,0
6580,400,1106.0,4,,4,Windows 7+ (64 bit),0
6580,400,1153.0,8,,4,Windows 7+ (64 bit),1
6581,263,1106.0,4,,2,Windows 7 or Later,0
6582,216,1112.0,4,Version 11,2.0,Windows™ 7 SP1,0
6582,216,872.0,8,Version 12,2.0,"Windows™ 7 SP1, Windows™ 8.1 or later or Windows™ 10",1
6583,400,200.0,1,,0.4,Windows 7/8.1/10 x64,0
6584,400,,0.25,DirectX 9.0c (included on the game DVD-ROM),3,Windows XP/2000,0
6584,400,1173.0,0.5,DirectX 9.0c (included on the game DVD-ROM),3,Windows XP/2000,1
6585,424,200.0,3,Version 9.0c,5,Windows Vista 64 bit,0
6585,114,1007.0,4,Version 9.0c,10,Windows 7 64 bit,1
6587,162,200.0,2,Version 9.0,1,Windows 7 (64-bit) or Newer,0
6587,114,1065.0,4,Version 11,2,Windows 7/8.1/10 (64-bit versions),1
6588,114,1072.0,2,,2,Windows 7 or greater,0
6589,114,1065.0,8,Version 11,8,"Windows 8.1, 64-bit",0
6589,302,305.0,12,Version 11,8,"Windows 10, 64-bit",1
6590,401,1103.0,2,9.0c,1,WindowsXP SP2 or higher,0
6591,424,1103.0,4,Version 10,10,Windows 7 or higher,0
6592,424,1103.0,4,Version 10,4,Windows 7 or higher,0
6593,401,1103.0,2,Version 9.0,2,Windows 7 or higher,0
6594,424,1106.0,4,Version 9.0c,0.5,Windows 7​ (32-bit),0
6595,400,1216.0,1,DirectX 9.0c,3,Windows XP / Vista,0
6596,400,200.0,2,Direct X 9.0c,7,"Windows XP SP3, Windows Vista SP1, Windows 7",0
6596,292,1106.0,3,Direct X 9.0c,7,"Windows XP SP3, Windows Vista SP1, Windows 7",1
6597,400,123.0,2,DirectX 9.0c,5.4,Windows XP SP3 / Windows Vista SP 1 / Windows 7,0
6597,400,200.0,2,DirectX 9.0c,5.4,Windows XP SP3 / Windows Vista SP 1 / Windows 7,1
6598,400,,2,Version 8.0,0.242,"XP (SP3), Vista, 7, 8, 10",0
6599,400,,2,,1,Windows XP / Vista / 7,0
6599,400,,2,,1,Windows 7,1
6600,400,1103.0,0.5,DirectX® 9.0c (March 2009),2.5,Windows XP® or Windows Vista®,0
6601,316,1106.0,3,DirectX 9.0c,30,Windows XP (SP 1) / Vista (SP 1) / Windows 7 (SP 1),0
6601,263,1065.0,6,Direct X 11.0,30,Windows 7 64 bit is highly-recommended,1
6602,400,1173.0,4,DirectX 9.0c,8,"Windows XP, Windows Vista, Windows 7",0
6603,400,,1,DirectX 9 or higher (included),5,Windows XP / Vista (only),0
6604,123,1031.0,8,DirectX 11,20,Windows 10 (x64 bit only),0
6604,120,1098.0,8,DirectX 11,20,Windows 10 (x64 bit only),0
6605,151,1007.0,8,Version 11,3,Win7 64bit,0
6606,317,911.0,6,Version 11,8,"Windows 7, 8, 10, 64-bit",0
6606,159,674.0,8,Version 11,8,"Windows 7, 8, 10, 64-bit",1
6607,400,1236.0,0.25,DirectX 9.0c,2.5,"Windows XP
This product does not support Windows 95/98/ME/2000 or NT.",0
6607,400,1103.0,0.5,DirectX 9.0c,2.5,"Windows XP
This product does not support Windows 95/98/ME/2000 or NT.",1
6608,400,1153.0,0.5,DirectX 9.0c,,Windows 2000/XP/ME/98,0
6608,400,1102.0,1.0,DirectX 9.0c,,Windows 2000/XP/ME/98,1
6609,401,1153.0,2,Version 9.0,3,Windows 7 or newer,0
6609,238,1004.0,4,,3,Windows 7 or newer,1
6610,120,876.0,8,,15,64-bit Windows 7,0
6610,170,674.0,12,,15,64-bit Windows 10,1
6611,424,200.0,4,,2,Windows Vista / Windows 7,0
6611,285,421.0,4,,2,Windows Vista / Windows 7,1
6612,209,1153.0,8,,2,Windows 7/8/10 (64-bit OS required),0
6612,354,1098.0,16,,2,Windows 7/8/10 (64-bit OS required),1
6613,400,200.0,2,Version 9.0c,4,Windows XP Service Pack 3,0
6613,285,1153.0,4,Version 9.0c,4,Windows XP Service Pack 3 or newer,1
6614,400,,4,Version 9.0,7,Windows XP SP2+ or newer,0
6615,400,200.0,0.1875,,2.2,Microsoft Windows 98/ME/2000/XP operating system,0
6615,400,200.0,0.25,,2.2,Microsoft Windows 98/ME/2000/XP operating system,1
6616,400,1005.0,0.03125,,0.3,Windows 95 or 98,0
6617,182,1153.0,0.25,,,"Windows XP, Windows ME, Windows 98, or Windows 2000",0
6618,356,102.0,1,,1.5,"Windows(R) Vista, Windows XP, Windows ME, Windows 98 or Windows 2000 Operating System.",0
6619,400,102.0,0.25,,1.5,"Windows(R) XP, Windows ME, Windows 98 or Windows 2000 Operating System.",0
6620,356,102.0,0.5,,1.5,"Windows(R) Vista, Windows XP, Windows ME, Windows 98 or Windows 2000 Operating System.",0
6621,400,1236.0,1.5,The latest version of DirectX 9.0c,6.1,"Microsoft Windows XP Service Pack 2
Microsoft Windows Vista Service Pack 1",0
6622,424,1127.0,4,Version 9.0,17,"64 Bit Required. Windows 7 (SP1), Windows 8, Windows 8.1, or Windows 10",0
6622,410,1068.0,8,Version 9.0,18,"64 Bit Windows 7 (SP1), 8, 8.1, or 10",1
6624,400,1005.0,0.03125,,0.3,Windows 95 or 98,0
6625,400,1236.0,1.5,The latest version of DirectX 9.0c,5.3,"Microsoft Windows XP Service Pack 2, Microsoft Windows Vista Service Pack 1",0
6626,209,1079.0,6,Version 11,35,Win10 (64-bit),0
6627,424,1072.0,4,Version 9.0,0.45,Windows 7 and Above,0
6627,285,,8,Version 11,0.45,Windows 7 and Above,1
6628,400,1079.0,8,,,Windows® 10 64-bit,0
6630,320,421.0,4,Version 11,3,Windows 7 SP1 64-bit,0
6630,320,1153.0,8,Version 11,3,Windows 10 64-bit,1
6631,401,421.0,4,Version 10,11,Windows 7 64 bit and newer,0
6631,238,1079.0,8,Version 11,11,Windows 7 64 bit and newer,1
6632,216,872.0,8,Version 11,13,Windows 7,0
6632,283,990.0,16,Version 12,13,Windows 10,1
6633,174,911.0,4,Version 11,8,"Windows 10, 64-bit",0
6633,180,872.0,8,Version 11,8,"Windows 10, 64-bit",1
6634,400,200.0,1,,8,Windows XP/Vista,0
6634,400,200.0,1.0,,8,Windows XP/Vista,1
6635,400,1153.0,2,Version 10,2,Windows Vista (SP1)+,0
6636,424,200.0,2,,3,Windows XP/Vista/7/8,0
6637,369,1153.0,4,,5,Windows 7 or higher 64bit,0
6638,401,1103.0,2,Version 9.0,4,Windows XP SP2+,0
6638,363,1103.0,4,Version 11,4,Windows 7 or higher,1
6639,216,1135.0,8,,3,Windows 7 64 bit,0
6640,182,1153.0,4,Version 9.0,2,Windows XP SP2+,0
6641,400,,2,9.0c,2,Windows XP,0
6641,400,,4,11,4,"Windows 7, Windows 8",1
6642,123,896.0,8,Version 12,4,Windows 10,0
6643,400,1102.0,2,Version 9.0c,0.5,Windows 7/Vista/8/10,0
6644,400,1103.0,0.125,DirectX® 9.0b (Included on disc),2,Windows98SE/ME/2000/XP [XP64 is not supported] ,0
6644,400,1103.0,0.5,DirectX® 9.0b (Included on disc),2,Windows98SE/ME/2000/XP [XP64 is not supported],1
6645,400,1103.0,0.125,DirectX® 9.0b (Included on disc),2,Windows98SE/ME/2000/XP [XP64 is not supported] ,0
6645,400,1103.0,0.5,DirectX® 9.0b (Included on disc),2,Windows98SE/ME/2000/XP [XP64 is not supported] ,1
6646,414,872.0,8,Version 11,10,Windows 10 64-bit,1
6647,375,,2,Version 9.0c,0.04,Windows 7,0
6647,114,,2,Version 10,0.04,Windows 7,1
6648,332,1065.0,8,Version 11,15,Windows 7/8/10 (64-bit),0
6648,389,1098.0,16,Version 11,15,Windows 7/8/10 (64-bit),1
6649,332,1153.0,8,Version 11,20,Windows 7/8/10 (64-bit),0
6649,389,990.0,16,Version 11,20,Windows 7/8/10 (64-bit),1
6650,285,1153.0,2,,,Windows 7 (64-bit),0
6650,299,1153.0,4,,,Windows 10 (64-bit),1
6651,424,1106.0,1,,1,Windows XP SP3,0
6652,209,1072.0,4,Version 9.0c,1,Windows 7,0
6653,410,1072.0,4,Version 9.0c,1,Windows 7/8/8.1/10 x86/x64,0
6653,369,421.0,8,Version 9.0c,1,Windows 7/8/8.1/10 x64,1
6654,400,1173.0,1,,5,Windows XP/Vista,0
6655,401,421.0,2,Version 9.0c,5,Windows 7,0
6655,320,1098.0,4,Version 9.0c,8,Windows 7 64-bit,1
6657,216,1135.0,6,Version 11,6,Windows 7 64bit,0
6657,94,990.0,8,Version 11,6,Windows 10 64bit,1
6658,424,1103.0,1,Version 9.0,1,Windows 8 (32/64-bit)/Windows 7 (32/64-bit)/Vista,0
6659,242,115.0,4,Version 11,11,Windows 7 / 8 / 10 (64-bit versions only),0
6660,197,896.0,4,Version 11,4,Windows 7 (64-bit) or newer,0
6660,123,1068.0,8,Version 11,4,Windows 7 (64-bit) or newer,1
6661,400,200.0,2.0,DirectX 9.0c,14,Windows XP SP3/Windows VISTA SP2/ Windows 7,0
6662,120,872.0,8,,30,"Windows 10, 64-bit",0
6662,282,41.0,16,,30,"Windows 10, 64-bit",1
6663,400,1072.0,2,Version 9.0c,0.25,Windows 7,0
6663,182,,4,Version 9.0c,0.25,Windows 10,1
6665,424,1103.0,4.0,Version 9.0,0.3,Windows 7,0
6666,400,200.0,0.0625,DirectX 8,0.6,Windows 98/ME/2000/XP,0
6666,400,200.0,0.0625,DirectX 8,0.6,Windows 98/ME/2000/XP,1
6667,328,1098.0,8,Version 11,10,Windows 7 (64-bit),0
6668,400,,0.5,DirectX® 9.0c ,0.18,Microsoft® Windows® XP SP1 or newer ,0
6669,209,1105.0,0.5,,7,Windows XP ,0
6669,400,1173.0,1,,7,Windows XP ,1
6670,238,,0.5,,0.1,Windows XP,0
6670,285,1072.0,1.0,,0.1,Windows XP,1
6671,162,1153.0,4,Version 11,8,Windows 7/8/10 64bit,0
6671,114,896.0,8,Version 11,8,Windows 7/8/10 64bit,1
6672,424,1127.0,1.0,,2,Windows 7/8/8.1/10 x86/x64,0
6672,361,1153.0,1.0,,2,Windows 7/8/8.1/10 x86/x64,1
6673,416,1153.0,4,Version 11,10,Windows 7 64-bit,0
6673,181,1153.0,8,Version 11,10,Win 7 64bit / Win 8.1 64-bit / Windows 10,1
6674,162,1007.0,4,Version 11,8,Windows 7 x64 and UP,0
6674,181,123.0,8,Version 11,8,Windows 7 x64 and UP,1
6675,162,1065.0,8,Version 11,15,Windows 10 x64 and UP,0
6675,114,898.0,16,Version 11,15,Windows 10 x64 and UP,1
6677,356,1153.0,1,DirectX® 9.0c ,1,"Windows® XP SP2, Windows Vista®, Windows® 7 ",0
6678,400,1072.0,1.0,,0.204,Windows XP,0
6679,209,1153.0,4,Version 11,8,"Windows 7, 64-bit",0
6679,120,1007.0,4,Version 11,10,"Windows 10, 64-bit",1
6680,400,1173.0,2,,1.5,"Windows 7 or newer, 64-bit",0
6680,400,1153.0,4,,1.5,"Windows 7 or newer, 64-bit",1
6681,400,107.0,6,,2,Windows 7 64 bit or Higher,0
6681,257,102.0,16,,2,Windows 7 64 bit or Higher,1
6682,254,1153.0,8,Version 11,2,Windows 10 (64-bit),0
6682,273,1102.0,8,Version 11,2,Windows 10 (64-bit),1
6683,216,1098.0,8,,,(Windows 7),0
6684,183,911.0,8,Version 11,25,"Windows 10, 11 (64 bit)",0
6684,79,872.0,16,Version 11,25,"Windows 10, 11 (64 bit)",1
6685,400,1103.0,6,Version 11,9,Windows 64-bit,0
6686,162,1192.0,4,,0.3,Windows 7/8/10,0
6687,40,1098.0,8,,,Windows 7 or greater,0
6687,40,1112.0,8,,,Windows 7 or greater,1
6688,400,1105.0,3,Direct X 9.0c ,2,XP Service Pack 3 ,0
6688,400,1105.0,3,Direct X 9.0c ,2,Windows 7,1
6689,216,1135.0,12,,7,Windows 10,0
6689,273,1114.0,12,,7,Windows 10,1
6690,400,1153.0,3,Version 11,8,Windows 7 64Bit Service Pack 1 or higher,0
6691,400,1105.0,3,Version 9.0,3,Windows XP Service Pack 3,0
6692,273,1114.0,8,Version 11,40,Windows 10 (64-bit),0
6692,73,7.0,16,Version 11,40,Windows 10 (64-bit),1
6693,400,1105.0,3,9.0c,2,Windows XP Service Pack 3,0
6693,400,1105.0,4,9.0c,2,Windows 7,1
6694,424,1106.0,2,9.0c,9,Windows® XP SP3/Windows Vista®/Windows® 7/ Windows® 8,0
6695,400,1153.0,3,Version 11,15,Windows 7 64Bit Service Pack 1,0
6695,82,1004.0,3,Version 11,15,Windows 7 64Bit Service Pack 1,1
6696,400,1103.0,2,,0.2,"Windows 7, Windows 8 or Windows 10 only",0
6697,320,1007.0,4,Version 11,2,"Windows® 7, Windows® 10",0
6697,320,1001.0,8,Version 11,2,Windows® 10 (64-bit),0
6698,401,200.0,2,Version 9.0c,5,Windows 7 64-bit,0
6698,424,200.0,3,Version 9.0c,8,Windows 7/8/10 64-bit,1
6699,351,1068.0,6,Version 10,10,64-bit Windows 7,0
6699,216,1153.0,8,Version 11,6,64-bit Windows 7,1
6700,251,1007.0,4,,8,"Windows 7 / 8 / 10, 32 or 64 bit",0
6700,124,872.0,16,,8,"Windows 7 / 8 / 10, 32 or 64 bit",1
6701,400,200.0,2.0,,0.3,Windows XP SP3 / Vista / 7 / 8,0
6701,375,1106.0,4.0,,0.3,Windows XP SP3 / Vista / 7 / 8,1
6702,361,200.0,4,Version 9.0,2,Windows 7,0
6702,361,911.0,8,Version 10,2,Windows 10,1
6703,313,872.0,8,,40,"64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10",0
6704,251,107.0,8,Version 12,18,64-bit Windows 7 or 64-bit Windows 10,0
6704,148,872.0,16,Version 12,18,64-bit Windows 7 or 64-bit Windows 10,1
6705,387,1135.0,8,,0.38879,Windows 7,0
6705,273,1135.0,8,,0.38879,Windows 7,1
6706,375,1127.0,1,,0.1,(XP),0
6707,180,1004.0,6,,4,Windows 7+,0
6708,380,1031.0,6,,2,Windows 7 or higher 64bit,0
6709,400,1127.0,1.5,DirectX 9.0c,8.5,"Microsoft® Windows® XP Service Pack 2, Vista (Operating System must be up to date with the latest fixes)",0
6709,400,200.0,2,DirectX 9.0c,8.5,"Microsoft Windows XP Service Pack 2, Vista (Operating System must be up to date with the latest fixes)",1
6710,400,1106.0,2,DirectX 9.0c,8,Windows XP/Vista/7 ,0
6710,320,1097.0,4,DirectX 9.0c,16,Windows XP/Vista/7 ,1
6711,82,1007.0,6,11,35,"64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10",0
6711,353,1004.0,8,11,35,"64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10",1
6713,401,1103.0,1,,0.5,Windows XP SP3 / Vista / 7 / 8 ,0
6715,400,1127.0,1.5,DirectX 9.0c,8.5,"Microsoft® Windows® XP Service Pack 2, Vista (Operating System must be up to date with the latest fixes)",0
6715,400,200.0,2,DirectX 9.0c,8.5,"Microsoft Windows XP Service Pack 2, Vista (Operating System must be up to date with the latest fixes)",1
6716,400,1072.0,4,Version 10,5,Windows 7,0
6716,209,107.0,8,Version 10,5,Windows 7,1
6717,400,1105.0,3,Version 9.0c,2,Windows XP Service Pack 3,0
6717,400,1105.0,4,Version 9.0c,2,Windows 7,1
6719,375,,2,Version 9.0,0.125,Windows XP,0
6720,311,1057.0,4,Version 9.0,15,"WINDOWS® 7, 8, 8.1, 10, 64-bit",0
6720,124,876.0,8,Version 9.0,15,"WINDOWS® 7, 8, 8.1, 10, 64-bit",1
6721,82,1007.0,6,Version 9.0c,18,"64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10",0
6721,353,1004.0,16,Version 9.0c,18,"64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10",1
6722,424,1153.0,8,Version 11,10,Windows 7/8/10 64-bit,0
6722,320,234.0,8,Version 11,10,Windows 7/8/10 64-bit,1
6723,401,1153.0,4,Version 10,3,Windows 7 (32-bit),0
6723,320,1153.0,8,Version 11,3,Windows 7 or later (64-bit),1
6724,400,1127.0,1,DirectX 9.0c,3.0,Windows® XP/Vista**,0
6724,400,1173.0,2,DirectX 9.0c,3.0,Windows® XP/Vista**,1
6725,361,123.0,2,DirectX 9,3.5,Windows XP or Vista ,0
6725,400,1097.0,4,DirectX 9,3.5,64-bit Windows Vista or Windows 7 ,1
6726,400,1173.0,1,DirectX 9.0c,,Windows XP+,0
6727,310,1007.0,4,,60,64bit OS - Windows 7,0
6727,40,1079.0,8,,60,64bit OS - Windows 10,1
6728,400,200.0,4,Version 9.0,3,Windows ® 8/7/Vista/XP,0
6729,424,1153.0,2,Version 9.0c,2,Windows 7,0
6729,424,1153.0,3,Version 10,2,"Windows 7, 8, 8.1 or 10",1
6730,259,1153.0,3,Version 9.0c,5,Windows XP or later,0
6731,182,,1.0,Version 9.0,0.5,"7, 8",0
6732,218,1135.0,8,,3,Windows 7 SP1 64bit or later,0
6732,216,872.0,8,,3,Windows 7 SP1 64bit or later,1
6734,114,1068.0,8,Version 11,,"Windows 10, 64-bit",0
6735,375,123.0,4,Version 9.0c,4,"Windows 7, 8, 10 (32 and 64 bits)",0
6735,400,1031.0,8,Version 9.0c,4,"Windows 7, 8, 10 (64 bits)",1
6736,400,1103.0,0.5,9.0c,0.25,Windows XP sp 3 or later,0
6737,320,1106.0,4,10,20,Windows Vista with platform update,0
6737,226,1153.0,4,11,20,Windows 7 or 8,1
6738,400,1153.0,0.25,DirectX 9,3,Windows 2000/XP (Admin Rights required)(95/98/ME/NT Not supported!) ,0
6739,400,200.0,0.046875,DirectX 7.0 or higher (included) ,0.25,Windows 95/98 ,0
6739,375,200.0,0.0625,DirectX 7.0 or higher (included) ,0.6,Windows 95/98 ,1
6740,400,421.0,4,Version 9.0c,12,Microsoft Windows XP/Vista/7/8/8.1 (64-bit),0
6740,281,1007.0,8,Version 11,12,Microsoft Windows 7/8/10 (64-bit),1
6741,114,1065.0,8,Version 10,5,"Windows 7, 64-bit",0
6741,40,1005.0,8,Version 10,5,"Windows 10, 64-bit",1
6742,400,1153.0,0.03125,DirectX 6 (included),0.06,Windows 95/98,0
6742,400,200.0,0.0625,100% DirectX 6 (included),0.18,Windows 95/98,1
6743,182,200.0,4,Version 11,1,"Windows 7 (fully, FULLY patched) (Recommended: Windows 10)",0
6744,400,1106.0,4,,1.5,Windows XP,0
6744,320,1153.0,4,Version 11,1.5,Windows 10,1
6746,424,200.0,2,Version 9.0,5,Windows XP 32,0
6746,320,123.0,4,Version 11,5,Windows 10,1
6747,424,200.0,2,Version 10,4,"Windows Vista SP1, 64-bit",0
6747,320,1068.0,4,Version 11,4,"Windows 10, 64-bit",1
6748,361,72.0,4,Version 11,6,Windows 7 or higher,0
6748,259,1153.0,8,Version 11,6,Windows 10 or higher (64-bit),1
6749,287,1007.0,4,Version 11,7,Requires a 64-bit processor and operating system,0
6750,287,1031.0,8,Version 11,12,"Windows 7, 64-bit",0
6750,40,898.0,16,Version 11,12,"Windows 10, 64-bit",1
6751,327,200.0,2,9.0c,,Windows XP SP3 (32 bit) / Vista,0
6751,410,1153.0,4,9.0c,,Windows 7,1
6752,375,,1,7.0,0.4,Windows XP,0
6754,158,911.0,4,Version 11,6,Windows 7,0
6755,285,1153.0,4,Version 11,9,Windows Vista 64-bit,0
6755,423,421.0,8,Version 11,9,Windows 7 64-bit,1
