name,price,link,company,product_seq,image,generation,capacity,clock,timing,number,ecc,xmp,expo,heatsink,heatsink_color,led,led_color,reg_date,bookmark
G.SKILL DDR5-6000 CL36 TRIDENT Z5 RGB J 실버 패키지,157940.0,https://prod.danawa.com/info/?pcode=16193702&cate=112752,G.SKILL,16193702,//img.danawa.com/prod_img/500000/702/193/img/16193702_1.jpg?shrink=330:*&_v=20220114151403,DDR5,32,6000MHz (PC5-48000),CL36-36-36-96,2,2.0,2.0,0,1,실버/그레이,1,RGB,202201,
V-Color Manta DDR5-8000 CL38 XPrism RGB 블랙 패키지,529000.0,https://prod.danawa.com/info/?pcode=20591297&cate=112752,V-Color,20591297,//img.danawa.com/prod_img/500000/297/591/img/20591297_1.jpg?shrink=330:*&_v=20230619140232,DDR5,48,8000MHz (PC5-64000),CL38-52-52-128,2,2.0,2.0,1,1,블랙,1,RGB,202306,
G.SKILL DDR5-6000 CL30 TRIDENT Z5 J 패키지,308000.0,https://prod.danawa.com/info/?pcode=17139326&cate=112752,G.SKILL,17139326,//img.danawa.com/prod_img/500000/326/139/img/17139326_1.jpg?shrink=330:*&_v=20220526173728,DDR5,64,6000MHz (PC5-48000),CL30-40-40-96,2,2.0,2.0,0,1,블랙,0,,202205,
TeamGroup T-CREATE DDR5-6400 CL34 EXPERT 패키지 서린,350000.0,https://prod.danawa.com/info/?pcode=19567934&cate=112752,TeamGroup,19567934,//img.danawa.com/prod_img/500000/934/567/img/19567934_1.jpg?shrink=330:*&_v=20230330155854,DDR5,64,6400MHz (PC5-51200),CL34-44-44-84,2,2.0,1.0,0,1,블랙,0,,202303,
TeamGroup T-Force DDR5-6400 CL40 Delta RGB 패키지 서린,166470.0,https://prod.danawa.com/info/?pcode=16035029&cate=112752,TeamGroup,16035029,//img.danawa.com/prod_img/500000/029/035/img/16035029_1.jpg?shrink=330:*&_v=20221214090033,DDR5,32,6400MHz (PC5-51200),CL40-40-40-84,2,2.0,2.0,0,1,블랙,1,RGB,202112,
TeamGroup T-CREATE DDR5-6000 CL38 EXPERT 화이트 패키지 서린,,https://prod.danawa.com/info/?pcode=20546912&cate=112752,TeamGroup,20546912,//img.danawa.com/prod_img/500000/912/546/img/20546912_1.jpg?shrink=330:*&_v=20230614173915,DDR5,32,6000MHz (PC5-48000),CL38-38-38-78,2,2.0,1.0,1,1,화이트,0,,202306,
TeamGroup T-Force DDR4-3200 CL16-20-20 Delta RGB 화이트 패키지 서린,116253.0,https://prod.danawa.com/info/?pcode=12876503&cate=112752,TeamGroup,12876503,//img.danawa.com/prod_img/500000/503/876/img/12876503_1.jpg?shrink=330:*&_v=20201218160911,DDR4,32,3200MHz (PC4-25600),CL16-20-20-40,2,,1.0,0,1,화이트,1,RGB,202012,
TeamGroup T-Force DDR5-6400 CL40 Delta RGB 화이트 패키지 서린,166472.0,https://prod.danawa.com/info/?pcode=16443404&cate=112752,TeamGroup,16443404,//img.danawa.com/prod_img/500000/404/443/img/16443404_1.jpg?shrink=330:*&_v=20221214090033,DDR5,32,6400MHz (PC5-51200),CL40-40-40-84,2,2.0,2.0,0,1,화이트,1,RGB,202202,
GeIL DDR4-3200 CL22 PRISTINE,18190.0,https://prod.danawa.com/info/?pcode=10859073&cate=112752,GeIL,10859073,//img.danawa.com/prod_img/500000/073/859/img/10859073_1.jpg?shrink=330:*&_v=20200821131934,DDR4,8,3200MHz (PC4-25600),CL22-22-22-52,1,,,0,0,,0,,202003,
GeIL DDR4-3600 CL18 ORION RGB Gray 패키지,59990.0,https://prod.danawa.com/info/?pcode=13122017&cate=112752,GeIL,13122017,//img.danawa.com/prod_img/500000/017/122/img/13122017_1.jpg?shrink=330:*&_v=20221026094158,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,실버/그레이,1,RGB,202101,
TeamGroup T-CREATE DDR5-6000 CL34 EXPERT 화이트 패키지 서린,322300.0,https://prod.danawa.com/info/?pcode=20546735&cate=112752,TeamGroup,20546735,//img.danawa.com/prod_img/500000/735/546/img/20546735_1.jpg?shrink=330:*&_v=20230614173303,DDR5,64,6000MHz (PC5-48000),CL34-44-44-84,2,2.0,1.0,1,1,화이트,0,,202306,
TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 패키지 서린,214900.0,https://prod.danawa.com/info/?pcode=20547176&cate=112752,TeamGroup,20547176,//img.danawa.com/prod_img/500000/176/547/img/20547176_1.jpg?shrink=330:*&_v=20230614174856,DDR5,32,7200MHz (PC5-57600),CL34-42-42-84,2,2.0,1.0,0,1,블랙,0,,202306,
G.SKILL DDR5-6000 CL30 TRIDENT Z5 RGB J 패키지,305044.0,https://prod.danawa.com/info/?pcode=17001209&cate=112752,G.SKILL,17001209,//img.danawa.com/prod_img/500000/209/001/img/17001209_1.jpg?shrink=330:*&_v=20220509133533,DDR5,64,6000MHz (PC5-48000),CL30-40-40-96,2,2.0,2.0,0,1,블랙,1,RGB,202205,
G.SKILL DDR5-6000 CL36 TRIDENT Z5 J 패키지,149000.0,https://prod.danawa.com/info/?pcode=16192424&cate=112752,G.SKILL,16192424,//img.danawa.com/prod_img/500000/424/192/img/16192424_1.jpg?shrink=330:*&_v=20220114143358,DDR5,32,6000MHz (PC5-48000),CL36-36-36-96,2,2.0,2.0,0,1,블랙,0,,202201,
TeamGroup T-Force DDR5-6000 CL38 Delta RGB 패키지,340000.0,https://prod.danawa.com/info/?pcode=19552994&cate=112752,TeamGroup,19552994,//img.danawa.com/prod_img/500000/994/552/img/19552994_1.jpg?shrink=330:*&_v=20230329155156,DDR5,64,6000MHz (PC5-48000),CL38-38-38-78,2,2.0,2.0,0,1,블랙,1,RGB,202303,
삼성전자 DDR4-2133 중고,17200.0,https://prod.danawa.com/info/?pcode=5676841&cate=112752,삼성전자,5676841,//img.danawa.com/prod_img/500000/841/676/img/5676841_1.jpg?shrink=330:*&_v=20210812161438,DDR4,8,2133MHz (PC4-17000),,1,,,0,0,,0,,201711,
G.SKILL DDR4-4000 CL18 TRIDENT Z ROYAL 실버 패키지,189000.0,https://prod.danawa.com/info/?pcode=15794468&cate=112752,G.SKILL,15794468,//img.danawa.com/prod_img/500000/468/794/img/15794468_1.jpg?shrink=330:*&_v=20211126151704,DDR4,32,4000MHz (PC4-32000),CL18-22-22-42,2,,1.0,0,1,실버/그레이,1,RGB,202111,
TeamGroup DDR5-5600 CL46 Elite Plus 실버 서린,,https://prod.danawa.com/info/?pcode=27545711&cate=112752,TeamGroup,27545711,//img.danawa.com/prod_img/500000/711/545/img/27545711_1.jpg?shrink=330:*&_v=20230811084340,DDR5,32,5600MHz (PC5-44800),CL46-46-46-90,1,2.0,,0,1,실버/그레이,0,,202308,
GeIL DDR5-6000 CL38 POLARIS RGB White 패키지,155000.0,https://prod.danawa.com/info/?pcode=19539911&cate=112752,GeIL,19539911,//img.danawa.com/prod_img/500000/911/539/img/19539911_1.jpg?shrink=330:*&_v=20230328170858,DDR5,32,6000MHz (PC5-48000),CL38-40-40-82,2,2.0,2.0,1,1,화이트,1,RGB,202303,
GeIL DDR5-5200 CL34 POLARIS Gray 패키지,129750.0,https://prod.danawa.com/info/?pcode=18490574&cate=112752,GeIL,18490574,//img.danawa.com/prod_img/500000/574/490/img/18490574_1.jpg?shrink=330:*&_v=20221213150906,DDR5,32,5200MHz (PC5-41600),CL34-38-38-78,2,2.0,2.0,1,1,실버/그레이,0,,202212,
TeamGroup T-Force DDR4-3200 CL16 Delta RGB 패키지 서린,63247.0,https://prod.danawa.com/info/?pcode=7320400&cate=112752,TeamGroup,7320400,//img.danawa.com/prod_img/500000/400/320/img/7320400_1.jpg?shrink=330:*&_v=20211117134239,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,1,RGB,201812,
G.SKILL DDR5-6400 CL32 TRIDENT Z5 J 실버 패키지,169000.0,https://prod.danawa.com/info/?pcode=16272947&cate=112752,G.SKILL,16272947,//img.danawa.com/prod_img/500000/947/272/img/16272947_1.jpg?shrink=330:*&_v=20220125142904,DDR5,32,6400MHz (PC5-51200),CL32-39-39-102,2,2.0,2.0,0,1,실버/그레이,0,,202201,
G.SKILL DDR4-3200 CL16 AEGIS,19990.0,https://prod.danawa.com/info/?pcode=9593730&cate=112752,G.SKILL,9593730,//img.danawa.com/prod_img/500000/730/593/img/9593730_1.jpg?shrink=330:*&_v=20200821131934,DDR4,8,3200MHz (PC4-25600),CL16-18-18-38,1,,1.0,0,1,블랙,0,,201909,
PNY XLR8 DDR4-3200 Gaming EPIC-X RGB 패키지,45000.0,https://prod.danawa.com/info/?pcode=12716747&cate=112752,PNY,12716747,//img.danawa.com/prod_img/500000/747/716/img/12716747_1.jpg?shrink=330:*&_v=20201130125053,DDR4,16,3200MHz (PC4-25600),CL16-18-18-36,2,,1.0,0,1,블랙,1,RGB,202011,
G.SKILL DDR4-3200 CL16 TRIDENT ZKW 패키지,99000.0,https://prod.danawa.com/info/?pcode=4589367&cate=112752,G.SKILL,4589367,//img.danawa.com/prod_img/500000/367/589/img/4589367_1.jpg?shrink=330:*&_v=20200821132145,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,0,,201610,
CORSAIR DDR4-3200 CL16 VENGEANCE PRO RGB BLACK 패키지,162960.0,https://prod.danawa.com/info/?pcode=6233946&cate=112752,CORSAIR,6233946,//img.danawa.com/prod_img/500000/946/233/img/6233946_1.jpg?shrink=330:*&_v=20200821132110,DDR4,16,3200MHz (PC4-25600),CL16-18-18-36,2,,1.0,0,1,블랙,1,RGB,201806,
G.SKILL DDR5-6000 CL30 TRIDENT Z5 RGB J 실버 패키지,174000.0,https://prod.danawa.com/info/?pcode=16875464&cate=112752,G.SKILL,16875464,//img.danawa.com/prod_img/500000/464/875/img/16875464_1.jpg?shrink=330:*&_v=20220420162338,DDR5,32,6000MHz (PC5-48000),CL30-40-40-96,2,2.0,2.0,0,1,실버/그레이,1,RGB,202204,
삼성전자 DDR4-2666 중고,17650.0,https://prod.danawa.com/info/?pcode=8158972&cate=112752,삼성전자,8158972,//img.danawa.com/prod_img/500000/972/158/img/8158972_1.jpg?shrink=330:*&_v=20220228092211,DDR4,8,2666MHz (PC4-21300),,1,,,0,0,,0,,201906,
G.SKILL DDR5-8000 CL40 TRIDENT Z5 RGB J 패키지,521204.0,https://prod.danawa.com/info/?pcode=20020046&cate=112752,G.SKILL,20020046,//img.danawa.com/prod_img/500000/046/020/img/20020046_1.jpg?shrink=330:*&_v=20230503172653,DDR5,48,8000MHz (PC5-64000),CL40-48-48-128,2,2.0,2.0,0,1,블랙,1,RGB,202305,
TeamGroup T-Force DDR5-6000 CL38 Vulcan Black 패키지,144980.0,https://prod.danawa.com/info/?pcode=18613178&cate=112752,TeamGroup,18613178,//img.danawa.com/prod_img/500000/178/613/img/18613178_1.jpg?shrink=330:*&_v=20230329152413,DDR5,32,6000MHz (PC5-48000),CL38-38-38-78,2,2.0,2.0,1,1,블랙,0,,202212,
TeamGroup T-CREATE DDR5-6000 CL30 EXPERT 패키지 서린,,https://prod.danawa.com/info/?pcode=20546438&cate=112752,TeamGroup,20546438,//img.danawa.com/prod_img/500000/438/546/img/20546438_1.jpg?shrink=330:*&_v=20230614171504,DDR5,32,6000MHz (PC5-48000),CL30-36-36-76,2,2.0,1.0,1,1,블랙,0,,202306,
G.SKILL DDR4-3600 CL14 TRIDENT Z ROYAL ELITE 실버 패키지,299000.0,https://prod.danawa.com/info/?pcode=14586857&cate=112752,G.SKILL,14586857,//img.danawa.com/prod_img/500000/857/586/img/14586857_1.jpg?shrink=330:*&_v=20220623161542,DDR4,16,3600MHz (PC4-28800),CL14-14-14-34,2,,1.0,0,1,실버/그레이,1,RGB,202106,
G.SKILL DDR4-3600 CL16 TRIDENT Z ROYAL ELITE 실버 패키지,219000.0,https://prod.danawa.com/info/?pcode=14601761&cate=112752,G.SKILL,14601761,//img.danawa.com/prod_img/500000/761/601/img/14601761_1.jpg?shrink=330:*&_v=20210628163226,DDR4,32,3600MHz (PC4-28800),CL16-19-19-39,2,,1.0,0,1,실버/그레이,1,RGB,202106,
G.SKILL DDR5-7200 CL36 TRIDENT Z5 RGB J 패키지,352478.0,https://prod.danawa.com/info/?pcode=20019920&cate=112752,G.SKILL,20019920,//img.danawa.com/prod_img/500000/920/019/img/20019920_1.jpg?shrink=330:*&_v=20230503172725,DDR5,48,7200MHz (PC5-57600),CL36-46-46-115,2,2.0,2.0,0,1,블랙,1,RGB,202305,
TeamGroup T-CREATE DDR5-6000 CL34 EXPERT 패키지 서린,330000.0,https://prod.danawa.com/info/?pcode=19566788&cate=112752,TeamGroup,19566788,//img.danawa.com/prod_img/500000/788/566/img/19566788_1.jpg?shrink=330:*&_v=20230330160057,DDR5,64,6000MHz (PC5-48000),CL34-44-44-84,2,2.0,1.0,1,1,블랙,0,,202303,
G.SKILL DDR5-6800 CL34 TRIDENT Z5 RGB J 패키지,203675.0,https://prod.danawa.com/info/?pcode=18036608&cate=112752,G.SKILL,18036608,//img.danawa.com/prod_img/500000/608/036/img/18036608_1.jpg?shrink=330:*&_v=20221019081412,DDR5,32,6800MHz (PC5-54400),CL34-45-45-108,2,2.0,2.0,0,1,블랙,1,RGB,202210,
GeIL DDR5-5200 CL42 PRISTINE V,48364.0,https://prod.danawa.com/info/?pcode=21695117&cate=112752,GeIL,21695117,//img.danawa.com/prod_img/500000/117/695/img/21695117_1.jpg?shrink=330:*&_v=20230724093144,DDR5,16,5200MHz (PC5-41600),CL42-42-42-84,1,2.0,,0,0,,0,,202307,
TeamGroup T-Force DDR5-7600 CL36 Delta RGB 화이트 패키지,269707.0,https://prod.danawa.com/info/?pcode=18207233&cate=112752,TeamGroup,18207233,//img.danawa.com/prod_img/500000/233/207/img/18207233_1.jpg?shrink=330:*&_v=20221108125413,DDR5,32,7600MHz (PC5-60800),CL36-46-46-84,2,2.0,2.0,0,1,화이트,1,RGB,202211,
TeamGroup T-CREATE DDR5-6400 CL40 EXPERT 패키지 서린,160000.0,https://prod.danawa.com/info/?pcode=19568183&cate=112752,TeamGroup,19568183,//img.danawa.com/prod_img/500000/183/568/img/19568183_1.jpg?shrink=330:*&_v=20230330155923,DDR5,32,6400MHz (PC5-51200),CL40-40-40-84,2,2.0,1.0,0,1,블랙,0,,202303,
ESSENCORE KLEVV DDR4-3600 CL18 BOLT X 서린,46000.0,https://prod.danawa.com/info/?pcode=27867344&cate=112752,ESSENCORE,27867344,//img.danawa.com/prod_img/500000/344/867/img/27867344_1.jpg?shrink=330:*&_v=20230829164427,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,1,,1.0,0,1,블랙,0,,202308,
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB 패키지 서린,185000.0,https://prod.danawa.com/info/?pcode=27886454&cate=112752,ESSENCORE,27886454,//img.danawa.com/prod_img/500000/454/886/img/27886454_1.jpg?shrink=330:*&_v=20230830111914,DDR5,nan,6400MHz (PC5-51200),CL32-38-38-78,2,2.0,2.0,0,1,블랙,1,RGB,202308,
ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,149490.0,https://prod.danawa.com/info/?pcode=19235489&cate=112752,ADATA,19235489,//img.danawa.com/prod_img/500000/489/235/img/19235489_1.jpg?shrink=330:*&_v=20230306172721,DDR5,32,6000MHz (PC5-48000),CL30-40-40,2,2.0,2.0,0,1,블랙,1,RGB,202303,
TeamGroup T-Force DDR4-2666 CL19 ZEUS,36000.0,https://prod.danawa.com/info/?pcode=12784001&cate=112752,TeamGroup,12784001,//img.danawa.com/prod_img/500000/001/784/img/12784001_1.jpg?shrink=330:*&_v=20201127140500,DDR4,16,2666MHz (PC4-21300),CL19-19-19-43,1,,,0,0,,0,,202011,
TeamGroup T-Force DDR5-6000 CL30 Delta RGB 패키지,169267.0,https://prod.danawa.com/info/?pcode=18134999&cate=112752,TeamGroup,18134999,//img.danawa.com/prod_img/500000/999/134/img/18134999_1.jpg?shrink=330:*&_v=20221027164327,DDR5,32,6000MHz (PC5-48000),CL30-36-36-76,2,2.0,2.0,0,1,블랙,1,RGB,202210,
G.SKILL DDR4-3200 CL16 TRIDENT Z ROYAL 실버 패키지,238000.0,https://prod.danawa.com/info/?pcode=7351276&cate=112752,G.SKILL,7351276,//img.danawa.com/prod_img/500000/276/351/img/7351276_1.jpg?shrink=330:*&_v=20200821132109,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,4,,1.0,0,1,실버/그레이,1,RGB,201902,
GeIL DDR5-5200 CL34 ORION V RGB 패키지,132064.0,https://prod.danawa.com/info/?pcode=22167116&cate=112752,GeIL,22167116,//img.danawa.com/prod_img/500000/116/167/img/22167116_1.jpg?shrink=330:*&_v=20230727105113,DDR5,32,5200MHz (PC5-41600),CL34-38-38-78,2,2.0,2.0,1,1,그레이,1,RGB,202307,
ESSENCORE KLEVV DDR5-6000 CL40 CRAS XR5 RGB 패키지 서린,159000.0,https://prod.danawa.com/info/?pcode=27888284&cate=112752,ESSENCORE,27888284,//img.danawa.com/prod_img/500000/284/888/img/27888284_1.jpg?shrink=330:*&_v=20230830130116,DDR5,32,6000MHz (PC5-48000),CL40-40-40-76,2,2.0,2.0,0,1,화이트,1,RGB,202308,
G.SKILL DDR4-3600 CL16 TRIDENT Z ROYAL C 실버 패키지,183000.0,https://prod.danawa.com/info/?pcode=9596238&cate=112752,G.SKILL,9596238,//img.danawa.com/prod_img/500000/238/596/img/9596238_1.jpg?shrink=330:*&_v=20200821131608,DDR4,32,3600MHz (PC4-28800),CL16-19-19-39,2,,1.0,0,1,실버/그레이,1,RGB,201909,
G.SKILL DDR4-3600 CL14 TRIDENT Z NEO NB 패키지,262040.0,https://prod.danawa.com/info/?pcode=11431470&cate=112752,G.SKILL,11431470,//img.danawa.com/prod_img/500000/470/431/img/11431470_1.jpg?shrink=330:*&_v=20200821131336,DDR4,32,3600MHz (PC4-28800),CL14-15-15-35,4,,1.0,0,1,실버/그레이,1,RGB,202005,
G.SKILL DDR5-8000 CL38 TRIDENT Z5 RGB J 패키지,467970.0,https://prod.danawa.com/info/?pcode=18419816&cate=112752,G.SKILL,18419816,//img.danawa.com/prod_img/500000/816/419/img/18419816_1.jpg?shrink=330:*&_v=20221205091356,DDR5,32,8000MHz (PC5-64000),CL38-48-48-128,2,2.0,2.0,0,1,블랙,0,RGB,202212,
TeamGroup T-Force DDR5-6800 CL34 Delta RGB 화이트 패키지,206000.0,https://prod.danawa.com/info/?pcode=18135098&cate=112752,TeamGroup,18135098,//img.danawa.com/prod_img/500000/098/135/img/18135098_1.jpg?shrink=330:*&_v=20221027164833,DDR5,32,6800MHz (PC5-54400),CL34-44-44-84,2,2.0,2.0,0,1,화이트,1,RGB,202210,
GeIL DDR5-6000 CL38 POLARIS Gray 패키지,139990.0,https://prod.danawa.com/info/?pcode=19539599&cate=112752,GeIL,19539599,//img.danawa.com/prod_img/500000/599/539/img/19539599_1.jpg?shrink=330:*&_v=20230328170210,DDR5,32,6000MHz (PC5-48000),CL38-40-40-82,2,2.0,2.0,1,1,실버/그레이,0,,202303,
G.SKILL DDR4-3200 CL16 TRIDENT Z NEO 패키지,448000.0,https://prod.danawa.com/info/?pcode=10391202&cate=112752,G.SKILL,10391202,//img.danawa.com/prod_img/500000/202/391/img/10391202_1.jpg?shrink=330:*&_v=20200821131934,DDR4,128,3200MHz (PC4-25600),CL16-18-18-38,4,,1.0,0,1,블랙,1,RGB,202001,
TeamGroup T-Force DDR5-8000 CL38 Delta RGB 화이트 패키지,411207.0,https://prod.danawa.com/info/?pcode=20547287&cate=112752,TeamGroup,20547287,//img.danawa.com/prod_img/500000/287/547/img/20547287_1.jpg?shrink=330:*&_v=20230614175742,DDR5,32,8000MHz (PC5-64000),CL38-48-48-84,2,2.0,2.0,0,1,화이트,1,RGB,202306,
G.SKILL DDR5-6000 CL40 RIPJAWS S5 J 블랙 패키지,185078.0,https://prod.danawa.com/info/?pcode=20339126&cate=112752,G.SKILL,20339126,//img.danawa.com/prod_img/500000/126/339/img/20339126_1.jpg?shrink=330:*&_v=20230526175247,DDR5,48,6000MHz (PC5-48000),CL40-48-48-96,2,2.0,2.0,0,1,블랙,0,,202305,
TeamGroup T-Force DDR5-8000 CL38 Delta RGB 패키지,411207.0,https://prod.danawa.com/info/?pcode=20547275&cate=112752,TeamGroup,20547275,//img.danawa.com/prod_img/500000/275/547/img/20547275_1.jpg?shrink=330:*&_v=20230614175559,DDR5,32,8000MHz (PC5-64000),CL38-48-48-84,2,2.0,2.0,0,1,블랙,1,RGB,202306,
PNY XLR8 DDR4-3200 Gaming EPIC-X RGB 실버 패키지 제이씨현,45000.0,https://prod.danawa.com/info/?pcode=17042711&cate=112752,PNY,17042711,//img.danawa.com/prod_img/500000/711/042/img/17042711_1.jpg?shrink=330:*&_v=20220516145211,DDR4,16,3200MHz (PC4-25600),CL16-18-18-36,2,,1.0,0,1,실버/그레이,1,RGB,202205,
GeIL DDR5-4800 CL40 PRISTINE V,45578.0,https://prod.danawa.com/info/?pcode=21695018&cate=112752,GeIL,21695018,//img.danawa.com/prod_img/500000/018/695/img/21695018_1.jpg?shrink=330:*&_v=20230724093137,DDR5,16,4800MHz (PC5-38400),CL40-40-40-77,1,2.0,,0,0,,0,,202307,
TeamGroup T-Force DDR5-6000 CL38 Vulcan Red 패키지,144990.0,https://prod.danawa.com/info/?pcode=18613220&cate=112752,TeamGroup,18613220,//img.danawa.com/prod_img/500000/220/613/img/18613220_1.jpg?shrink=330:*&_v=20230329153127,DDR5,32,6000MHz (PC5-48000),CL38-38-38-78,2,2.0,2.0,1,1,레드,0,,202212,
TeamGroup T-Force DDR5-6400 CL34 Vulcan Black 패키지,319900.0,https://prod.danawa.com/info/?pcode=20547332&cate=112752,TeamGroup,20547332,//img.danawa.com/prod_img/500000/332/547/img/20547332_1.jpg?shrink=330:*&_v=20230614180730,DDR5,64,6400MHz (PC5-51200),CL34-44-44-84,2,2.0,2.0,0,1,블랙,0,,202306,
TeamGroup T-CREATE DDR5-6400 CL32 EXPERT 패키지 서린,178730.0,https://prod.danawa.com/info/?pcode=20546819&cate=112752,TeamGroup,20546819,//img.danawa.com/prod_img/500000/819/546/img/20546819_1.jpg?shrink=330:*&_v=20230614173651,DDR5,32,6400MHz (PC5-51200),CL32-39-39-84,2,2.0,1.0,0,1,블랙,0,,202306,
G.SKILL DDR5-5600 CL40 TRIDENT Z5 RGB J 패키지,194373.0,https://prod.danawa.com/info/?pcode=20339087&cate=112752,G.SKILL,20339087,//img.danawa.com/prod_img/500000/087/339/img/20339087_1.jpg?shrink=330:*&_v=20230526174940,DDR5,48,5600MHz (PC5-44800),CL40-40-40-89,2,2.0,2.0,0,1,블랙,1,RGB,202305,
OCPC DDR4-4000 CL19 X3TREME RGB Pink 패키지,74110.0,https://prod.danawa.com/info/?pcode=12694913&cate=112752,OCPC,12694913,//img.danawa.com/prod_img/500000/913/694/img/12694913_1.jpg?shrink=330:*&_v=20201116160758,DDR4,16,4000MHz (PC4-32000),CL19-23-23-43,2,,1.0,0,1,핑크,1,RGB,202011,
CORSAIR DDR5-5600 CL40 VENGEANCE BLACK 패키지,508870.0,https://prod.danawa.com/info/?pcode=19107998&cate=112752,CORSAIR,19107998,//img.danawa.com/prod_img/500000/998/107/img/19107998_1.jpg?shrink=330:*&_v=20230310133314,DDR5,96,5600MHz (PC5-44800),CL40-40-40-77,2,,2.0,0,1,블랙,0,,202302,
GeIL DDR5-5600 CL38 ORION V RGB 패키지,135787.0,https://prod.danawa.com/info/?pcode=22169387&cate=112752,GeIL,22169387,//img.danawa.com/prod_img/500000/387/169/img/22169387_1.jpg?shrink=330:*&_v=20230727105113,DDR5,32,5600MHz (PC5-44800),CL38-44-44-84,2,2.0,2.0,1,1,그레이,1,RGB,202307,
ESSENCORE KLEVV DDR4-3200 CL16 BOLT X 패키지 서린,,https://prod.danawa.com/info/?pcode=27867230&cate=112752,ESSENCORE,27867230,//img.danawa.com/prod_img/500000/230/867/img/27867230_1.jpg?shrink=330:*&_v=20230829163752,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,0,,202308,
TeamGroup DDR5-5600 CL46 Elite Plus 블랙 서린,58595.0,https://prod.danawa.com/info/?pcode=18768413&cate=112752,TeamGroup,18768413,//img.danawa.com/prod_img/500000/413/768/img/18768413_1.jpg?shrink=330:*&_v=20230116152415,DDR5,16,5600MHz (PC5-44800),CL46-46-46-90,1,2.0,,0,1,블랙,0,,202301,
ESSENCORE KLEVV DDR4-3200 CL16 CRAS X RGB 패키지 서린,59000.0,https://prod.danawa.com/info/?pcode=27884993&cate=112752,ESSENCORE,27884993,//img.danawa.com/prod_img/500000/993/884/img/27884993_1.jpg?shrink=330:*&_v=20230830101702,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,1,RGB,202308,
TeamGroup T-Force DDR5-5600 CL36 Vulcan Red 패키지,280000.0,https://prod.danawa.com/info/?pcode=20547320&cate=112752,TeamGroup,20547320,//img.danawa.com/prod_img/500000/320/547/img/20547320_1.jpg?shrink=330:*&_v=20230614180233,DDR5,64,5600MHz (PC5-44800),CL36-36-36-76,2,2.0,2.0,1,1,레드,0,,202306,
ESSENCORE KLEVV DDR5-6000 CL32 CRAS XR5 RGB 패키지 서린,,https://prod.danawa.com/info/?pcode=27888203&cate=112752,ESSENCORE,27888203,//img.danawa.com/prod_img/500000/203/888/img/27888203_1.jpg?shrink=330:*&_v=20230830130154,DDR5,32,6000MHz (PC5-48000),CL32-38-38-78,2,2.0,2.0,0,1,화이트,1,RGB,202308,
TeamGroup T-Force DDR5-7200 CL34 Delta RGB 화이트 패키지,223190.0,https://prod.danawa.com/info/?pcode=18135173&cate=112752,TeamGroup,18135173,//img.danawa.com/prod_img/500000/173/135/img/18135173_1.jpg?shrink=330:*&_v=20221027165129,DDR5,32,7200MHz (PC5-57600),CL34-42-42-84,2,2.0,2.0,0,1,화이트,1,RGB,202210,
TeamGroup T-Force DDR5-6400 CL40 Vulcan Red 패키지,156000.0,https://prod.danawa.com/info/?pcode=20547356&cate=112752,TeamGroup,20547356,//img.danawa.com/prod_img/500000/356/547/img/20547356_1.jpg?shrink=330:*&_v=20230614181114,DDR5,32,6400MHz (PC5-51200),CL40-40-40-84,2,2.0,2.0,0,1,레드,0,,202306,
TeamGroup T-Force DDR4-3200 CL16 Delta RGB 화이트 패키지 서린,63247.0,https://prod.danawa.com/info/?pcode=7320475&cate=112752,TeamGroup,7320475,//img.danawa.com/prod_img/500000/475/320/img/7320475_1.jpg?shrink=330:*&_v=20200821132109,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,화이트,1,RGB,201812,
TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 화이트 패키지 서린,214900.0,https://prod.danawa.com/info/?pcode=20547212&cate=112752,TeamGroup,20547212,//img.danawa.com/prod_img/500000/212/547/img/20547212_1.jpg?shrink=330:*&_v=20230614175043,DDR5,32,7200MHz (PC5-57600),CL34-42-42-84,2,2.0,1.0,0,1,화이트,0,,202306,
TeamGroup DDR5-4800 CL40 Elite Plus 실버 서린,60990.0,https://prod.danawa.com/info/?pcode=17845256&cate=112752,TeamGroup,17845256,//img.danawa.com/prod_img/500000/256/845/img/17845256_1.jpg?shrink=330:*&_v=20230116145254,DDR5,16,4800MHz (PC5-38400),CL40-40-40-77,1,2.0,,0,1,실버/그레이,0,,202209,
